Index,dt,customer_type,trigger_type,n_triggered
113111,20/12/22,1,topology,9842
113112,20/12/22,3,topology,5429
113113,20/12/22,0,topology,10689
113252,21/12/22,2,topology,6629
113255,21/12/22,1,topology,10058
113256,21/12/22,3,topology,6014
113257,21/12/22,0,topology,10663
113396,22/12/22,2,topology,6696
113399,22/12/22,1,topology,9850
113400,22/12/22,3,topology,5938
113401,22/12/22,0,topology,10526
113540,23/12/22,2,topology,6787
113543,23/12/22,1,topology,9180
113544,23/12/22,3,topology,7021
113545,23/12/22,0,topology,13823
113684,24/12/22,2,topology,6807
113687,24/12/22,1,topology,9111
113688,24/12/22,3,topology,7222
113689,24/12/22,0,topology,15377
113828,25/12/22,2,topology,6353
113831,25/12/22,1,topology,8633
113832,25/12/22,3,topology,6406
113833,25/12/22,0,topology,13319
113972,26/12/22,2,topology,5640
113975,26/12/22,1,topology,9118
113976,26/12/22,3,topology,5436
113977,26/12/22,0,topology,12201
114116,27/12/22,2,topology,6121
114119,27/12/22,1,topology,9389
114120,27/12/22,3,topology,5935
114121,27/12/22,0,topology,10649
114260,28/12/22,2,topology,5604
114263,28/12/22,1,topology,9607
114264,28/12/22,3,topology,5824
114265,28/12/22,0,topology,11382
114404,29/12/22,2,topology,5564
114407,29/12/22,1,topology,8596
114408,29/12/22,3,topology,4995
114409,29/12/22,0,topology,8001
114548,30/12/22,2,topology,5615
114551,30/12/22,1,topology,7665
114552,30/12/22,3,topology,4319
114553,30/12/22,0,topology,8295
114692,31/12/22,2,topology,5583
114695,31/12/22,1,topology,8102
114696,31/12/22,3,topology,4956
114697,31/12/22,0,topology,8193
163424,01/07/22,0,link,7902
163426,01/07/22,3,link,4111
163428,01/07/22,2,link,7305
163431,01/07/22,1,link,7035
163904,02/07/22,0,link,7133
163906,02/07/22,3,link,3900
163908,02/07/22,2,link,5564
163911,02/07/22,1,link,7307
164384,03/07/22,0,link,6894
164386,03/07/22,3,link,3570
164388,03/07/22,2,link,5460
164391,03/07/22,1,link,7330
164864,04/07/22,0,link,6903
164866,04/07/22,3,link,3307
164868,04/07/22,2,link,6101
164871,04/07/22,1,link,6605
165344,05/07/22,0,link,7245
165346,05/07/22,3,link,3996
165348,05/07/22,2,link,6205
165351,05/07/22,1,link,6533
165824,06/07/22,0,link,7794
165826,06/07/22,3,link,4568
165828,06/07/22,2,link,6514
165831,06/07/22,1,link,6978
166304,07/07/22,0,link,7462
166306,07/07/22,3,link,3842
166308,07/07/22,2,link,5782
166311,07/07/22,1,link,7684
166784,08/07/22,0,link,7474
166786,08/07/22,3,link,3864
166788,08/07/22,2,link,6513
166791,08/07/22,1,link,7281
167264,09/07/22,0,link,6832
167266,09/07/22,3,link,3725
167268,09/07/22,2,link,5377
167271,09/07/22,1,link,7228
167744,10/07/22,0,link,6293
167746,10/07/22,3,link,3468
167748,10/07/22,2,link,5241
167751,10/07/22,1,link,6287
168224,11/07/22,0,link,7118
168226,11/07/22,3,link,3421
168228,11/07/22,2,link,5989
168231,11/07/22,1,link,5894
168704,12/07/22,0,link,7598
168706,12/07/22,3,link,4439
168708,12/07/22,2,link,6484
168711,12/07/22,1,link,5928
169184,13/07/22,0,link,7137
169186,13/07/22,3,link,3833
169188,13/07/22,2,link,6041
169191,13/07/22,1,link,6796
169664,14/07/22,0,link,7312
169666,14/07/22,3,link,3681
169668,14/07/22,2,link,5585
169671,14/07/22,1,link,6403
170144,15/07/22,0,link,7563
170146,15/07/22,3,link,3640
170148,15/07/22,2,link,5934
170151,15/07/22,1,link,6660
170624,16/07/22,0,link,7030
170626,16/07/22,3,link,3556
170628,16/07/22,2,link,5426
170631,16/07/22,1,link,6330
171104,17/07/22,0,link,7022
171106,17/07/22,3,link,3829
171108,17/07/22,2,link,5435
171111,17/07/22,1,link,6310
171584,18/07/22,0,link,6794
171586,18/07/22,3,link,3554
171588,18/07/22,2,link,5376
171591,18/07/22,1,link,6736
172064,19/07/22,0,link,7600
172066,19/07/22,3,link,4069
172068,19/07/22,2,link,7138
172071,19/07/22,1,link,7724
172544,20/07/22,0,link,8296
172546,20/07/22,3,link,4527
172548,20/07/22,2,link,7683
172551,20/07/22,1,link,7150
173024,21/07/22,0,link,8579
173026,21/07/22,3,link,4527
173028,21/07/22,2,link,6735
173031,21/07/22,1,link,8146
173504,22/07/22,0,link,8160
173506,22/07/22,3,link,4495
173508,22/07/22,2,link,7509
173511,22/07/22,1,link,6901
173984,23/07/22,0,link,8257
173986,23/07/22,3,link,4346
173988,23/07/22,2,link,7309
173991,23/07/22,1,link,7403
174464,24/07/22,0,link,7263
174466,24/07/22,3,link,4064
174468,24/07/22,2,link,6603
174471,24/07/22,1,link,7152
174944,25/07/22,0,link,8395
174946,25/07/22,3,link,4301
174948,25/07/22,2,link,5832
174951,25/07/22,1,link,7953
175424,26/07/22,0,link,7376
175426,26/07/22,3,link,3824
175428,26/07/22,2,link,5575
175431,26/07/22,1,link,7150
175904,27/07/22,0,link,7006
175906,27/07/22,3,link,3795
175908,27/07/22,2,link,5878
175911,27/07/22,1,link,6520
176384,28/07/22,0,link,7942
176386,28/07/22,3,link,3920
176388,28/07/22,2,link,5822
176391,28/07/22,1,link,7276
176864,29/07/22,0,link,7657
176866,29/07/22,3,link,4161
176868,29/07/22,2,link,5665
176871,29/07/22,1,link,7440
177344,30/07/22,0,link,6890
177346,30/07/22,3,link,3495
177348,30/07/22,2,link,5686
177351,30/07/22,1,link,6924
177824,31/07/22,0,link,6487
177826,31/07/22,3,link,3440
177828,31/07/22,2,link,5782
177831,31/07/22,1,link,6487
178304,01/08/22,0,link,7179
178306,01/08/22,3,link,3703
178308,01/08/22,2,link,6275
178311,01/08/22,1,link,6446
178784,02/08/22,0,link,7604
178786,02/08/22,3,link,4184
178788,02/08/22,2,link,6387
178791,02/08/22,1,link,7022
179264,03/08/22,0,link,7431
179266,03/08/22,3,link,4038
179268,03/08/22,2,link,6965
179271,03/08/22,1,link,7327
179744,04/08/22,0,link,7837
179746,04/08/22,3,link,4690
179748,04/08/22,2,link,6693
179751,04/08/22,1,link,7505
180224,05/08/22,0,link,8147
180226,05/08/22,3,link,4181
180228,05/08/22,2,link,5931
180231,05/08/22,1,link,7266
180704,06/08/22,0,link,7393
180706,06/08/22,3,link,4202
180708,06/08/22,2,link,6836
180711,06/08/22,1,link,6546
181184,07/08/22,0,link,7572
181186,07/08/22,3,link,4491
181188,07/08/22,2,link,8076
181191,07/08/22,1,link,6901
181664,08/08/22,0,link,7631
181666,08/08/22,3,link,4277
181668,08/08/22,2,link,6641
181671,08/08/22,1,link,7548
182144,09/08/22,0,link,8452
182146,09/08/22,3,link,4617
182148,09/08/22,2,link,5276
182151,09/08/22,1,link,7730
182624,10/08/22,0,link,7416
182626,10/08/22,3,link,3841
182628,10/08/22,2,link,5157
182631,10/08/22,1,link,7912
183104,11/08/22,0,link,6843
183106,11/08/22,3,link,3802
183108,11/08/22,2,link,6337
183111,11/08/22,1,link,6539
183584,12/08/22,0,link,6920
183586,12/08/22,3,link,3674
183588,12/08/22,2,link,5602
183591,12/08/22,1,link,6760
184064,13/08/22,0,link,6279
184066,13/08/22,3,link,3303
184068,13/08/22,2,link,5301
184071,13/08/22,1,link,5709
184544,14/08/22,0,link,6215
184546,14/08/22,3,link,3208
184548,14/08/22,2,link,5480
184551,14/08/22,1,link,6005
185024,15/08/22,0,link,6427
185026,15/08/22,3,link,3314
185028,15/08/22,2,link,4943
185031,15/08/22,1,link,6063
185504,16/08/22,0,link,6573
185506,16/08/22,3,link,3769
185508,16/08/22,2,link,5639
185511,16/08/22,1,link,5399
185984,17/08/22,0,link,6822
185986,17/08/22,3,link,3502
185988,17/08/22,2,link,5423
185991,17/08/22,1,link,5786
186464,18/08/22,0,link,6386
186466,18/08/22,3,link,3714
186468,18/08/22,2,link,5713
186471,18/08/22,1,link,5943
186944,19/08/22,0,link,6805
186946,19/08/22,3,link,3745
186948,19/08/22,2,link,5709
186951,19/08/22,1,link,6312
187424,20/08/22,0,link,6806
187426,20/08/22,3,link,3866
187428,20/08/22,2,link,6303
187431,20/08/22,1,link,6724
187904,21/08/22,0,link,6788
187906,21/08/22,3,link,3581
187908,21/08/22,2,link,5008
187911,21/08/22,1,link,6311
188384,22/08/22,0,link,6825
188386,22/08/22,3,link,3491
188388,22/08/22,2,link,4919
188391,22/08/22,1,link,6110
188864,23/08/22,0,link,6734
188866,23/08/22,3,link,3637
188868,23/08/22,2,link,5386
188871,23/08/22,1,link,6781
189344,24/08/22,0,link,6687
189346,24/08/22,3,link,3581
189348,24/08/22,2,link,5919
189351,24/08/22,1,link,6557
189824,25/08/22,0,link,7194
189826,25/08/22,3,link,3938
189828,25/08/22,2,link,5917
189831,25/08/22,1,link,6442
190304,26/08/22,0,link,7319
190306,26/08/22,3,link,4088
190308,26/08/22,2,link,5872
190311,26/08/22,1,link,7063
190784,27/08/22,0,link,6784
190786,27/08/22,3,link,3691
190788,27/08/22,2,link,5134
190791,27/08/22,1,link,6758
191264,28/08/22,0,link,6398
191266,28/08/22,3,link,3534
191268,28/08/22,2,link,5367
191271,28/08/22,1,link,6474
191744,29/08/22,0,link,7363
191746,29/08/22,3,link,4209
191748,29/08/22,2,link,6442
191751,29/08/22,1,link,6718
192224,30/08/22,0,link,7392
192226,30/08/22,3,link,4142
192228,30/08/22,2,link,5926
192231,30/08/22,1,link,6816
192704,31/08/22,0,link,7004
192706,31/08/22,3,link,3667
192708,31/08/22,2,link,5161
192711,31/08/22,1,link,6814
193184,01/09/22,0,link,6457
193186,01/09/22,3,link,3681
193188,01/09/22,2,link,6333
193191,01/09/22,1,link,6003
193664,02/09/22,0,link,7066
193666,02/09/22,3,link,3711
193668,02/09/22,2,link,6354
193671,02/09/22,1,link,6446
194144,03/09/22,0,link,6744
194146,03/09/22,3,link,3911
194148,03/09/22,2,link,6151
194151,03/09/22,1,link,6324
194624,04/09/22,0,link,6377
194626,04/09/22,3,link,3796
194628,04/09/22,2,link,5519
194631,04/09/22,1,link,6697
195104,05/09/22,0,link,6518
195106,05/09/22,3,link,3477
195108,05/09/22,2,link,5036
195111,05/09/22,1,link,6651
195584,06/09/22,0,link,6693
195586,06/09/22,3,link,3389
195588,06/09/22,2,link,4764
195591,06/09/22,1,link,6628
196064,07/09/22,0,link,6539
196066,07/09/22,3,link,3608
196068,07/09/22,2,link,5496
196071,07/09/22,1,link,6510
196544,08/09/22,0,link,6265
196546,08/09/22,3,link,3494
196548,08/09/22,2,link,5162
196551,08/09/22,1,link,6530
197024,09/09/22,0,link,6859
197026,09/09/22,3,link,3367
197028,09/09/22,2,link,5634
197031,09/09/22,1,link,5724
197504,10/09/22,0,link,6759
197506,10/09/22,3,link,3511
197508,10/09/22,2,link,5441
197511,10/09/22,1,link,5831
197984,11/09/22,0,link,6377
197986,11/09/22,3,link,3517
197988,11/09/22,2,link,5259
197991,11/09/22,1,link,6052
198464,12/09/22,0,link,6885
198466,12/09/22,3,link,3357
198468,12/09/22,2,link,4428
198471,12/09/22,1,link,6096
198944,13/09/22,0,link,6405
198946,13/09/22,3,link,3251
198948,13/09/22,2,link,4745
198951,13/09/22,1,link,6820
199424,14/09/22,0,link,6343
199426,14/09/22,3,link,3307
199428,14/09/22,2,link,4747
199431,14/09/22,1,link,5770
199904,15/09/22,0,link,6044
199906,15/09/22,3,link,3624
199908,15/09/22,2,link,5167
199911,15/09/22,1,link,5777
200384,16/09/22,0,link,6139
200386,16/09/22,3,link,3431
200388,16/09/22,2,link,5338
200391,16/09/22,1,link,5440
200864,17/09/22,0,link,6028
200866,17/09/22,3,link,3351
200868,17/09/22,2,link,5783
200871,17/09/22,1,link,5760
201344,18/09/22,0,link,6104
201346,18/09/22,3,link,3471
201348,18/09/22,2,link,5414
201351,18/09/22,1,link,5844
201824,19/09/22,0,link,6232
201826,19/09/22,3,link,3499
201828,19/09/22,2,link,5923
201831,19/09/22,1,link,5572
202304,20/09/22,0,link,6958
202306,20/09/22,3,link,3594
202308,20/09/22,2,link,5280
202311,20/09/22,1,link,6219
202784,21/09/22,0,link,7046
202786,21/09/22,3,link,3631
202788,21/09/22,2,link,6220
202791,21/09/22,1,link,5724
203264,22/09/22,0,link,7070
203266,22/09/22,3,link,3848
203268,22/09/22,2,link,5338
203271,22/09/22,1,link,6188
203744,23/09/22,0,link,6322
203746,23/09/22,3,link,3131
203748,23/09/22,2,link,4301
203751,23/09/22,1,link,5633
204224,24/09/22,0,link,5592
204226,24/09/22,3,link,3003
204228,24/09/22,2,link,4231
204231,24/09/22,1,link,5208
204704,25/09/22,0,link,5861
204706,25/09/22,3,link,2810
204708,25/09/22,2,link,4130
204711,25/09/22,1,link,5379
205184,26/09/22,0,link,6104
205186,26/09/22,3,link,2916
205188,26/09/22,2,link,4333
205191,26/09/22,1,link,5154
205664,27/09/22,0,link,6285
205666,27/09/22,3,link,3220
205668,27/09/22,2,link,4526
205671,27/09/22,1,link,5327
206144,28/09/22,0,link,6231
206146,28/09/22,3,link,3140
206148,28/09/22,2,link,4583
206151,28/09/22,1,link,5374
206624,29/09/22,0,link,6222
206626,29/09/22,3,link,3136
206628,29/09/22,2,link,4328
206631,29/09/22,1,link,5282
207104,30/09/22,0,link,6064
207106,30/09/22,3,link,3308
207108,30/09/22,2,link,4354
207111,30/09/22,1,link,5360
207584,01/10/22,0,link,6073
207586,01/10/22,3,link,2964
207588,01/10/22,2,link,4487
207591,01/10/22,1,link,5000
208064,02/10/22,0,link,5907
208066,02/10/22,3,link,3000
208068,02/10/22,2,link,4286
208071,02/10/22,1,link,5098
208544,03/10/22,0,link,5711
208546,03/10/22,3,link,2881
208548,03/10/22,2,link,4089
208551,03/10/22,1,link,5169
209024,04/10/22,0,link,6178
209026,04/10/22,3,link,3078
209028,04/10/22,2,link,4544
209031,04/10/22,1,link,5192
209504,05/10/22,0,link,6310
209506,05/10/22,3,link,3157
209508,05/10/22,2,link,4345
209511,05/10/22,1,link,5599
209984,06/10/22,0,link,6174
209986,06/10/22,3,link,3047
209988,06/10/22,2,link,4683
209991,06/10/22,1,link,5025
210464,07/10/22,0,link,6090
210466,07/10/22,3,link,3049
210468,07/10/22,2,link,4615
210471,07/10/22,1,link,5198
210944,08/10/22,0,link,6168
210946,08/10/22,3,link,3044
210948,08/10/22,2,link,4458
210951,08/10/22,1,link,5317
211424,09/10/22,0,link,5624
211426,09/10/22,3,link,3083
211428,09/10/22,2,link,4008
211431,09/10/22,1,link,5104
211904,10/10/22,0,link,5999
211906,10/10/22,3,link,3160
211908,10/10/22,2,link,4011
211911,10/10/22,1,link,5418
212384,11/10/22,0,link,6041
212386,11/10/22,3,link,3154
212388,11/10/22,2,link,4465
212391,11/10/22,1,link,5206
212864,12/10/22,0,link,5887
212866,12/10/22,3,link,3103
212868,12/10/22,2,link,4333
212871,12/10/22,1,link,5488
213344,13/10/22,0,link,6075
213346,13/10/22,3,link,3219
213348,13/10/22,2,link,4341
213351,13/10/22,1,link,5407
213824,14/10/22,0,link,5983
213826,14/10/22,3,link,3398
213828,14/10/22,2,link,4691
213831,14/10/22,1,link,5050
214304,15/10/22,0,link,6263
214306,15/10/22,3,link,3079
214308,15/10/22,2,link,4477
214311,15/10/22,1,link,5136
214784,16/10/22,0,link,5959
214786,16/10/22,3,link,2958
214788,16/10/22,2,link,4263
214791,16/10/22,1,link,5347
215264,17/10/22,0,link,5800
215266,17/10/22,3,link,2906
215268,17/10/22,2,link,4462
215271,17/10/22,1,link,5414
215744,18/10/22,0,link,6638
215746,18/10/22,3,link,3429
215748,18/10/22,2,link,4762
215751,18/10/22,1,link,5173
216224,19/10/22,0,link,7297
216226,19/10/22,3,link,3441
216228,19/10/22,2,link,4748
216231,19/10/22,1,link,6003
216704,20/10/22,0,link,7003
216706,20/10/22,3,link,3475
216708,20/10/22,2,link,4777
216711,20/10/22,1,link,6237
217184,21/10/22,0,link,7110
217186,21/10/22,3,link,3348
217188,21/10/22,2,link,4888
217191,21/10/22,1,link,5541
217664,22/10/22,0,link,6329
217666,22/10/22,3,link,3121
217668,22/10/22,2,link,4325
217671,22/10/22,1,link,5604
218144,23/10/22,0,link,5509
218146,23/10/22,3,link,2965
218148,23/10/22,2,link,4575
218151,23/10/22,1,link,5297
218624,24/10/22,0,link,5863
218626,24/10/22,3,link,2945
218628,24/10/22,2,link,4501
218631,24/10/22,1,link,5242
219104,25/10/22,0,link,6078
219106,25/10/22,3,link,3057
219108,25/10/22,2,link,4807
219111,25/10/22,1,link,5175
219584,26/10/22,0,link,6176
219586,26/10/22,3,link,3335
219588,26/10/22,2,link,4331
219591,26/10/22,1,link,5078
220064,27/10/22,0,link,6128
220066,27/10/22,3,link,3236
220068,27/10/22,2,link,4781
220071,27/10/22,1,link,5510
220544,28/10/22,0,link,6105
220546,28/10/22,3,link,3486
220548,28/10/22,2,link,4733
220551,28/10/22,1,link,5587
221024,29/10/22,0,link,6248
221026,29/10/22,3,link,3244
221028,29/10/22,2,link,4386
221031,29/10/22,1,link,5295
221504,30/10/22,0,link,6069
221506,30/10/22,3,link,3108
221508,30/10/22,2,link,4376
221511,30/10/22,1,link,5532
221984,31/10/22,0,link,5590
221986,31/10/22,3,link,2929
221988,31/10/22,2,link,4256
221991,31/10/22,1,link,5338
222464,01/11/22,0,link,6214
222466,01/11/22,3,link,2956
222468,01/11/22,2,link,4358
222471,01/11/22,1,link,5507
222944,02/11/22,0,link,5858
222946,02/11/22,3,link,3035
222948,02/11/22,2,link,4628
222951,02/11/22,1,link,5351
223424,03/11/22,0,link,6240
223426,03/11/22,3,link,3291
223428,03/11/22,2,link,4586
223431,03/11/22,1,link,5124
223904,04/11/22,0,link,6193
223906,04/11/22,3,link,3197
223908,04/11/22,2,link,4602
223911,04/11/22,1,link,5523
224384,05/11/22,0,link,0
224386,05/11/22,3,link,0
224388,05/11/22,2,link,0
224391,05/11/22,1,link,0
224864,06/11/22,0,link,5391
224866,06/11/22,3,link,2976
224868,06/11/22,2,link,4502
224871,06/11/22,1,link,5342
225364,07/11/22,0,link,5713
225366,07/11/22,3,link,2929
225368,07/11/22,2,link,4032
225371,07/11/22,1,link,5609
225844,08/11/22,0,link,6145
225846,08/11/22,3,link,3083
225848,08/11/22,2,link,4821
225851,08/11/22,1,link,5114
226324,09/11/22,0,link,6240
226326,09/11/22,3,link,3353
226328,09/11/22,2,link,4474
226331,09/11/22,1,link,5394
226804,10/11/22,0,link,6185
226806,10/11/22,3,link,3277
226808,10/11/22,2,link,4508
226811,10/11/22,1,link,5569
227284,11/11/22,0,link,5581
227286,11/11/22,3,link,3074
227288,11/11/22,2,link,4644
227291,11/11/22,1,link,5305
227764,12/11/22,0,link,5802
227766,12/11/22,3,link,3121
227768,12/11/22,2,link,4809
227771,12/11/22,1,link,5491
228244,13/11/22,0,link,6295
228246,13/11/22,3,link,3311
228248,13/11/22,2,link,4638
228251,13/11/22,1,link,5014
228724,14/11/22,0,link,7062
228726,14/11/22,3,link,3369
228728,14/11/22,2,link,4839
228731,14/11/22,1,link,6253
229204,15/11/22,0,link,7088
229206,15/11/22,3,link,3736
229208,15/11/22,2,link,5151
229211,15/11/22,1,link,6838
229684,16/11/22,0,link,6962
229686,16/11/22,3,link,3588
229688,16/11/22,2,link,4847
229691,16/11/22,1,link,6215
230164,17/11/22,0,link,7322
